39FC128.O,04-Dec-20 06:24:55,69.30609131,04-12-2020 06:25:00
39FC128,04-Dec-20 06:24:55,649.2518311,04-12-2020 06:25:00
39FC121.O,04-Dec-20 06:24:55,58.50141525,04-12-2020 06:25:00
39FC121,04-Dec-20 06:24:55,4825.172852,04-12-2020 06:25:00
39FC122.O,04-Dec-20 06:24:55,58.01467896,04-12-2020 06:25:00
39FC122,04-Dec-20 06:24:55,4830.989746,04-12-2020 06:25:00
39FC129.O,04-Dec-20 06:24:55,61.67596054,04-12-2020 06:25:00
39FC129,04-Dec-20 06:24:55,649.2692261,04-12-2020 06:25:00
39TI157B,04-Dec-20 06:24:55,684.5413818,04-12-2020 06:25:00
39PI107,04-Dec-20 06:24:55,380.0739746,04-12-2020 06:25:00
39PI108,04-Dec-20 06:24:55,377.3424683,04-12-2020 06:25:00
39PC110.O,04-Dec-20 06:24:55,39.31222534,04-12-2020 06:25:00
39TI161,04-Dec-20 06:24:55,839.0362549,04-12-2020 06:25:00
39PC110,04-Dec-20 06:24:55,-0.228282243,04-12-2020 06:25:00
39TI158A,04-Dec-20 06:24:55,953.2844238,04-12-2020 06:25:00
39TI158B,04-Dec-20 06:24:55,685.5915527,04-12-2020 06:25:00
39TI188,04-Dec-20 06:24:55,1370.254272,04-12-2020 06:25:00
39TI187,04-Dec-20 06:24:55,1362.908447,04-12-2020 06:25:00
39AI103,04-Dec-20 06:24:55,2.507930756,04-12-2020 06:25:00
39AI162,04-Dec-20 06:24:55,2.313453913,04-12-2020 06:25:00
39AI104,04-Dec-20 06:24:55,2.182435274,04-12-2020 06:25:00
39TI169,04-Dec-20 06:24:55,894.7144775,04-12-2020 06:25:00
39FC135,04-Dec-20 06:24:55,1238.725952,04-12-2020 06:25:00
39FC135.O,04-Dec-20 06:24:55,61.33530807,04-12-2020 06:25:00
39HC176.S,04-Dec-20 06:24:55,33.73667145,04-12-2020 06:25:00
39PI113,04-Dec-20 06:24:55,17.37277603,04-12-2020 06:25:00
39TI170,04-Dec-20 06:24:55,792.9911499,04-12-2020 06:25:00
39TI189,04-Dec-20 06:24:55,914.87854,04-12-2020 06:25:00
39PI111,04-Dec-20 06:24:55,113.5944366,04-12-2020 06:25:00
39TX190,04-Dec-20 06:24:55,857.5476074,04-12-2020 06:25:00
39TI162,04-Dec-20 06:24:55,1126.045166,04-12-2020 06:25:00
39FC126.O,04-Dec-20 06:24:55,68.83512878,04-12-2020 06:25:00
39FC126,04-Dec-20 06:24:55,649.7477417,04-12-2020 06:25:00
39FC119.O,04-Dec-20 06:24:55,54.1192131,04-12-2020 06:25:00
39FC119,04-Dec-20 06:24:55,4643.32373,04-12-2020 06:25:00
39FC120.O,04-Dec-20 06:24:55,57.98465729,04-12-2020 06:25:00
39FC120,04-Dec-20 06:24:55,4689.443848,04-12-2020 06:25:00
39FC127.O,04-Dec-20 06:24:55,57.27493286,04-12-2020 06:25:00
39FC127,04-Dec-20 06:24:55,649.836853,04-12-2020 06:25:00
39TI191B,04-Dec-20 06:24:55,685.5959473,04-12-2020 06:25:00
39PI105,04-Dec-20 06:24:55,369.287262,04-12-2020 06:25:00
39PI106,04-Dec-20 06:24:55,373.5785828,04-12-2020 06:25:00
39PC109.O,04-Dec-20 06:24:55,71.60163879,04-12-2020 06:25:00
39TI130,04-Dec-20 06:24:55,865.810791,04-12-2020 06:25:00
39PC109,04-Dec-20 06:24:55,-0.345614523,04-12-2020 06:25:00
39TI159A,04-Dec-20 06:24:55,946.0810547,04-12-2020 06:25:00
39TI159B,04-Dec-20 06:24:55,705.975769,04-12-2020 06:25:00
39TI133,04-Dec-20 06:24:55,1399.318726,04-12-2020 06:25:00
39TI132,04-Dec-20 06:24:55,1368.426758,04-12-2020 06:25:00
39AI101,04-Dec-20 06:24:55,2.58264637,04-12-2020 06:25:00
39AI161,04-Dec-20 06:24:55,2.401092291,04-12-2020 06:25:00
39AI102,04-Dec-20 06:24:55,2.419908524,04-12-2020 06:25:00
39TI127,04-Dec-20 06:24:55,815.3933105,04-12-2020 06:25:00
39FC134,04-Dec-20 06:24:55,1260.00061,04-12-2020 06:25:00
39FC134.O,04-Dec-20 06:24:55,60.31900406,04-12-2020 06:25:00
39HC175.S,04-Dec-20 06:24:55,33.73667145,04-12-2020 06:25:00
39PI112,04-Dec-20 06:24:55,16.91691399,04-12-2020 06:25:00
39TI128,04-Dec-20 06:24:55,889.6411133,04-12-2020 06:25:00
39TI160,04-Dec-20 06:24:55,913.2336426,04-12-2020 06:25:00
39TI131,04-Dec-20 06:24:55,1442.186035,04-12-2020 06:25:00
39TI135,04-Dec-20 06:24:55,983.4504395,04-12-2020 06:25:00
39TI145A,04-Dec-20 06:24:55,1045.933472,04-12-2020 06:25:00
39TI145B,04-Dec-20 06:22:45,1087.865601,04-12-2020 06:25:00
39TI145C,04-Dec-20 06:24:55,1137.913086,04-12-2020 06:25:00
39TI147,04-Dec-20 06:24:55,1063.218018,04-12-2020 06:25:00
39TI137,04-Dec-20 06:24:55,1117.927734,04-12-2020 06:25:00
